2459.814209,2459.814209
2388.137451,2452.646484
2502.394287,2457.621338
2484.530762,2460.312256
2427.051758,2456.986328
2442.127197,2455.500488
2447.733643,2454.723877
2463.380371,2455.589600
2517.848877,2461.815430
2436.642822,2459.298096
2225.447510,2435.913086
2108.736328,2403.195312
2222.472412,2385.123047
2189.847412,2365.595459
2193.702148,2348.406250
2198.213623,2333.386963
2170.004395,2317.048828
2137.162109,2299.060059
2202.573242,2289.411377
2197.242432,2280.194580
1932.776978,2245.452881
1963.078003,2217.215332
1943.971069,2189.890869
1991.287109,2170.030518
1960.395508,2149.066895
1926.621948,2126.822510
1986.385376,2112.778809
1916.734985,2093.174316
1900.753906,2073.932373
1959.737427,2062.512939
1702.928223,2026.554443
1729.162476,1996.815186
1695.164429,1966.650146
1701.246216,1940.109741
1724.156860,1918.514404
1741.587036,1900.821655
1703.668579,1881.106323
1718.083496,1864.804077
1696.154175,1847.939087
1703.228516,1833.468018
1091.644653,1759.285645
1098.372070,1693.194336
1086.696167,1632.544556
1091.867432,1578.476807
1092.945190,1529.923584
1092.359375,1486.167114
1086.069824,1446.157349
1090.324097,1410.573975
1090.314575,1378.548096
1100.106567,1350.703979
1662.067871,1381.840332
1638.955933,1407.551880
1684.418457,1435.238525
1665.824097,1458.297119
1655.021484,1477.969604
1668.565552,1497.029175
1652.606934,1512.586914
1637.498413,1525.078125
1632.793823,1535.849731
1645.912109,1546.855957
1429.952271,1535.165527
1407.975586,1522.446533
1418.655640,1512.067383
1379.377808,1498.798462
1393.333862,1488.251953
1355.622925,1474.989014
1367.633179,1464.253418
1349.866699,1452.814697
1351.314209,1442.664673
1331.023560,1431.500610
1925.778931,1480.928467
1933.398804,1526.175537
1846.020508,1558.160034
1862.295288,1588.573608
1879.813965,1617.697632
1839.955444,1639.923462
1834.089844,1659.340088
1794.161743,1672.822266
1782.584473,1683.798462
1776.728882,1693.091553
741.690979,1597.951538
732.927063,1511.449097
763.525208,1436.656738
700.484558,1363.039551
676.432617,1294.378906
660.575256,1230.998535
644.356079,1172.334229
639.836548,1119.084473
628.191589,1069.995239
629.500610,1025.945801
605.100037,983.861206
600.326599,945.507751
570.407349,907.997681
605.987854,877.796692
593.403687,849.357422
548.566956,819.278381
551.298523,792.480408
516.746643,764.907043
552.845703,743.700928
497.917633,719.122620
746.731262,721.883484
657.918213,715.486938
646.013245,708.539551
607.895935,698.475220
611.387878,689.766479
621.921143,682.981934
569.115295,671.595276
553.981140,659.833862
547.406311,648.591125
511.461517,634.878174
883.345459,659.724915
816.436279,675.396057
788.470154,686.703491
743.229919,692.356140
708.608398,693.981384
684.623108,693.045532
680.797974,691.820801
617.803162,684.419067
552.168518,671.194031
538.882202,657.962830
658.156799,657.982239
623.478699,654.531860
554.156799,644.494385
532.739197,633.318848
430.251984,613.012146
423.107086,594.021667
367.493073,571.368835
340.118988,548.243835
312.228607,524.642334
295.085449,501.686646
76.237801,459.141754
66.874664,419.915039
64.287727,384.352295
59.110870,351.828156
62.784634,322.923798
62.195251,296.850952
45.888260,271.754669
75.863159,252.165512
41.435059,231.092468
94.339561,217.417175
44.627258,200.138184
39.204197,184.044785
59.728298,171.613129
35.606323,158.012451
34.432842,145.654495
27.767065,133.865753
46.163670,125.095543
39.632938,116.549286
26.949684,107.589325
54.515064,102.281898
79.823547,100.036064
71.050316,97.137489
70.079582,94.431702
67.373734,91.725906
74.457527,89.999069
56.955307,86.694695
65.108795,84.536102
59.568050,82.039299
56.132488,79.448616
48.932175,76.396973
45.725113,73.329788
45.314899,70.528297
45.515442,68.027008
28.400475,64.064354
35.672714,61.225189
49.653606,60.068031
52.953323,59.356560
41.532406,57.574142
31.623037,54.979031
19.587763,51.439903
19.447517,48.240665
31.171824,46.533783
18.014061,43.681812
41.406010,43.454231
26.411020,41.749908
27.423325,40.317249
13.230927,37.608616
65.778542,40.425610
20.029305,38.385979
15.392604,36.086639
11.619151,33.639889
22.320204,32.507919
9.387200,30.195847
18.154137,28.991676
26.482103,28.740719
15.529473,27.419594
14.582799,26.135914
22.186872,25.741009
24.436190,25.610527
12.882465,24.337721
9.818295,22.885778
24.959967,23.093197
27.937475,23.577625
6.584389,21.878302
25.337204,22.224192
7.326855,20.734459
27.997736,21.460787
6.727175,19.987425
26.773962,20.666079
5.299489,19.129419
32.999630,20.516441
12.361745,19.700972
26.216837,20.352558
3.942518,18.711554
36.889290,20.529327
4.871529,18.963547
4.424396,17.509632
8.217351,16.580404
3.774060,15.299769
13.979518,15.167745
28.586226,16.509592
12.010039,16.059637
3.572675,14.810941
29.819321,16.311779
15.362531,16.216854
5.362209,15.131390
9.704476,14.588698
15.594398,14.689268
35.058914,16.726233
5.377785,15.591388
15.130772,15.545326
7.133472,14.704141
6.162289,13.849956
7.170317,13.181992
12.046669,13.068460
3.262895,12.087903
54.532581,16.332371
9.638116,15.662945
8.892791,14.985929
3.435642,13.830901
9.910518,13.438863
5.078659,12.602842
3.154212,11.657979
49.093502,15.401531
3.954350,14.256813
17.479519,14.579083
33.365726,16.457748
9.450126,15.756987
14.249934,15.606281
3.222925,14.367946
25.853170,15.516468
8.961804,14.861002
13.838092,14.758711
11.516465,14.434486
11.579658,14.149004
93.195518,22.053656
3.285591,20.176849
50.834122,23.242577
8.142952,21.732615
23.525900,21.911943
4.894020,20.210152
12.126633,19.401800
20.744385,19.536058
3.149256,17.897379
11.654613,17.273102
11.308860,16.676678
15.181316,16.527142
5.832723,15.457700
2.508821,14.162812
21.577131,14.904244
5.053990,13.919219
4.870613,13.014359
5.093295,12.222252
2.745086,11.274535
5.469387,10.694020
58.245228,15.449142
23.347420,16.238970
21.713903,16.786463
3.788756,15.486692
3.565639,14.294587
59.469753,18.812103
5.160341,17.446926
23.880304,18.090263
5.315606,16.812798
3.825304,15.514049
33.495255,17.312170
33.012775,18.882231
2.648693,17.258877
18.659811,17.398970
3.393883,15.998461
8.726209,15.271235
79.350365,21.679148
62.077244,25.718958
9.024137,24.049477
8.258739,22.470404
43.949230,24.618286
2.979900,22.454447
35.836971,23.792700
3.389001,21.752331
8.852262,20.462324
29.017740,21.317865
73.947044,26.580784
2.350484,24.157753
7.883923,22.530371
14.564881,21.733822
7.370373,20.297478
14.174816,19.685211
5.796999,18.296391
6.209282,17.087679
5.335493,15.912460
10.424062,15.363621
7.911648,14.618423
3.053902,13.461971
23.667046,14.482479
17.791746,14.813406
8.862050,14.218270
19.385391,14.734982
4.341257,13.695610
2.367490,12.562798
5.400225,11.846540
17.090403,12.370927
2.526097,11.386444
2.459284,10.493728
4.386582,9.883013
12.350105,10.129722
45.589680,13.675717
2.201194,12.528265
8.809726,12.156411
5.918964,11.532666
4.280588,10.807459
12.235929,10.950306
6.712479,10.526524
10.387632,10.512634
15.719483,11.033319
5.071872,10.437175
10.911339,10.484591
8.046936,10.240826
12.268669,10.443610
3.864412,9.785690
